article_id,date,date_original,year,month,source,source_normalized,title,title_normalized,byline,section,word_count,language,publication_type,month_folder,corpus_type,source_file_path,source_file_name,source_archive,keep_drop_status,keep_drop_decision_raw,exclusion_reason,exclusion_reason_standardized,duplicate_category,duplicate_group_id,query_version,batch_id,pdf_checksum_sha256,text_checksum_sha1,text_available,notes
5129229259d232f5beff4ca9d8297f7f670c5c3b,2013-01-07,Montag 7. Januar 2013,2013,2013-01,Der Tagesspiegel,der tagesspiegel,"Vier Fragen an Josef Joffe Was macht die Welt? Sich vor Rösler stellen, Reiche zu Putin schicken,",vier fragen an josef joffe was macht die welt sich vor rösler stellen reiche zu putin schicken,,TITEL; S. 1; Ausg. 21564,410,de,news,2013-01,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-01\raw_unarchive\Vier Fragen an Josef Joffe Was macht die Welt_ Sich vor Rösler stellen, Reiche zu Putin schicken, Ti.PDF","Vier Fragen an Josef Joffe Was macht die Welt_ Sich vor Rösler stellen, Reiche zu Putin schicken, Ti.PDF",2013-01(42).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-01,,4beae6e5afd3a10869e5c187d91dc4bf907cdea3,yes,
af0e669b1e6adb61e025c876a1ac7fd827755d20,2013-01-21,Montag 21. Januar 2013,2013,2013-01,"taz, die tageszeitung",taz die tageszeitung,Viermal Hilfe aus Deutschland,viermal hilfe aus deutschland,,AUSLAND; S. 10,128,de,news,2013-01,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-01\raw_unarchive\Viermal Hilfe aus Deutschland.PDF,Viermal Hilfe aus Deutschland.PDF,2013-01(42).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-01,,7eb8421b2a5af68b880f04f6cf69c8f82e604206,yes,
43be692d7fbb9cf8f7ec1fa2e0917016e4c010fe,2013-01-13,Sonntag 13. Januar 2013,2013,2013-01,Der Tagesspiegel,der tagesspiegel,Wer ist ein Flüchtling?,wer ist ein flüchtling,,LESERBRIEFE; S. 14; Ausg. 21570,699,de,news,2013-01,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-01\raw_unarchive\Wer ist ein Flüchtling_.PDF,Wer ist ein Flüchtling_.PDF,2013-01(42).ZIP,excluded_other,drop,reader_letter,reader_letter_or_opinion,unique,,main_corpus_v1,2013-01,,77ce51c0b153955c1ca3f263a289dbf3086be4f2,yes,
ed6cd69cf8e4351263dfb1e51438371089245bb3,2013-01-03,3. Januar 2013 Donnerstag,2013,2013-01,Rheinische Post,rheinische post,Willkommen in Hückeswagen,willkommen in hückeswagen,,,149,de,news,2013-01,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-01\raw_unarchive\Willkommen in Hückeswagen.PDF,Willkommen in Hückeswagen.PDF,2013-01(42).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-01,,18fdf0788165539359f054a158cc3767a08c2e33,yes,
9c1fcaf661092db974de68e7ce37b20aecf25c9f,2013-01-11,Freitag 11. Januar 2013,2013,2013-01,Berliner Zeitung,berliner zeitung,Willkommen zurück Der Wolf wandert nach Brandenburg ein - Gegner und Freunde einigen sich auf einen Plan,willkommen zurück der wolf wandert nach brandenburg ein  gegner und freunde einigen sich auf einen plan,Jens Blankennagel,LOKALES; S. 20; Ausg. 9,697,de,news,2013-01,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-01\raw_unarchive\Willkommen zurück Der Wolf wandert nach Brandenburg ein - Gegner und Freunde einigen sich auf einen.PDF,Willkommen zurück Der Wolf wandert nach Brandenburg ein - Gegner und Freunde einigen sich auf einen.PDF,2013-01(42).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-01,,cd25dd0a50848b4da40070a0309e34fa95431065,yes,
e8152d09fa616968b74c7b46a80a9f16b5c36e3b,2013-01-29,29. Januar 2013 Dienstag,2013,2013-01,Rheinische Post,rheinische post,Wohlfahrtsverbände sehen kein Problem mit Sinti und Roma,wohlfahrtsverbände sehen kein problem mit sinti und roma,von fabian spiess,,354,de,news,2013-01,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-01\raw_unarchive\Wohlfahrtsverbände sehen kein Problem mit Sinti und Roma.PDF,Wohlfahrtsverbände sehen kein Problem mit Sinti und Roma.PDF,2013-01(42).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-01,,c278a85ed82e8ccf0b5cd1c18e30a5ae010a2110,yes,
bf7ef2a6583574fb9c8ed2c91aec80f6215bf455,2013-01-30,Mittwoch 30. Januar 2013,2013,2013-01,Südwest Presse,südwest presse,Zwischen Paradies und Hölle; Kazim Erdogan sucht mit Männern Wege aus der Gewalt - Vätergruppe für,zwischen paradies und hölle kazim erdogan sucht mit männern wege aus der gewalt  vätergruppe für,,Im Brennpunkt; S. 3,654,de,news,2013-01,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-01\raw_unarchive\Zwischen Paradies und Hölle Kazim Erdogan sucht mit Männern Wege aus der Gewalt - Vätergruppe für Zu.PDF,Zwischen Paradies und Hölle Kazim Erdogan sucht mit Männern Wege aus der Gewalt - Vätergruppe für Zu.PDF,2013-01(42).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-01,,628478b8eee9d3bd65a846c4ac3f13e17e9a0ac5,yes,
fc0c22f663de67c4d10e35265be21c8b34d7ee8b,2013-02-19,Dienstag 19. Februar 2013,2013,2013-02,"taz, die tageszeitung",taz die tageszeitung,"""Kein Beitrag zur Prosperität""; ASYL Billstedter wehren sich gegen die Unterbringung von Flüchtlingen in einem",kein beitrag zur prosperität asyl billstedter wehren sich gegen die unterbringung von flüchtlingen in einem,FRANK BERNO TIMM,HAMBURG AKTUELL; S. 24,438,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\_Kein Beitrag zur Prosperität_ ASYL Billstedter wehren sich gegen die Unterbringung von Flüchtlingen.PDF,_Kein Beitrag zur Prosperität_ ASYL Billstedter wehren sich gegen die Unterbringung von Flüchtlingen.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,d7024b74ff2e6bc09743458b861e9ca207979214,yes,
54e4ec7cb1e736d4768b99d578d5238aed2166ca,2013-02-28,28. Februar 2013,2013,2013-02,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,"""Mich hat das angestachelt"" Drei Einwandererkinder über eine gerechtere Schule und ihren eigenen Weg in die",mich hat das angestachelt drei einwandererkinder über eine gerechtere schule und ihren eigenen weg in die,"Jeannette Otto,Arnfrid Schenk",S. 73-74; Ausg. 10,1849,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\_Mich hat das angestachelt_ Drei Einwandererkinder über eine gerechtere Schule und ihren eigenen Weg.PDF,_Mich hat das angestachelt_ Drei Einwandererkinder über eine gerechtere Schule und ihren eigenen Weg.PDF,2013-02(71).ZIP,excluded_regional_variant,drop,regional_variant,regional_variant,regional_variant,variant_001,main_corpus_v1,2013-02,,7b04bfa6fc2408d070e4f67cf9727cc11d23c8ba,yes,Dropped in favor of representative file: »Mich hat das angestachelt« Drei Einwandererkinder über eine gerechtere Schule und ihren eigenen Weg.PDF (variant_001).
ecc510541e922f0b62886440b34f2b9050464074,2013-02-23,23. Februar 2013 Samstag,2013,2013-02,Rheinische Post,rheinische post,"""Wer Hilfe erschleichen will, muss Deutschland verlassen""",wer hilfe erschleichen will muss deutschland verlassen,M. Bröcker und G. Mayntz führten das interview.,,571,de,news,2013-02,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\_Wer Hilfe erschleichen will, muss Deutschland verlassen_.PDF","_Wer Hilfe erschleichen will, muss Deutschland verlassen_.PDF",2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,ceb95ce8e9ea146c010236c74ed3738c884cf57c,yes,
e3305d1a428b62195be312053e0be8a57c10cf61,2013-02-26,Dienstag 26. Februar 2013,2013,2013-02,Berliner Zeitung,berliner zeitung,Als Vorbild unterwegs Ein Verein hilft Kindern von Einwanderern bei der Ausbildungsplatzsuche,als vorbild unterwegs ein verein hilft kindern von einwanderern bei der ausbildungsplatzsuche,,SONDERTHEMA; Ausg. 48,451,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Als Vorbild unterwegs  Ein Verein hilft Kindern von Einwanderern bei der Ausbildungsplatzsuche.PDF,Als Vorbild unterwegs  Ein Verein hilft Kindern von Einwanderern bei der Ausbildungsplatzsuche.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,2aa8ec1fd41e855d70835b427a864d91b622e689,yes,
549bc50fdfc7c160ed1d6234a01001039ac253a6,2013-02-06,Mittwoch 06. Februar 2013,2013,2013-02,"taz, die tageszeitung",taz die tageszeitung,Arme ohne Lobby; EINWANDERER Bund und Kommunen streiten um Geld für Obdachlose aus Bulgarien und,arme ohne lobby einwanderer bund und kommunen streiten um geld für obdachlose aus bulgarien und,TOBIAS SCHULZE,INLAND; S. 07,334,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Arme ohne Lobby EINWANDERER Bund und Kommunen streiten um Geld für Obdachlose aus Bulgarien und Rumä.PDF,Arme ohne Lobby EINWANDERER Bund und Kommunen streiten um Geld für Obdachlose aus Bulgarien und Rumä.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,00059133bd6802814a4626589e79fa6ea5742f03,yes,
4aa8f7ca69467266cf63d0bbe5ef8223423b750f,2013-02-28,Donnerstag 28. Februar 2013,2013,2013-02,"taz, die tageszeitung",taz die tageszeitung,Asyl mit Befristung BILLSTEDT Lokalpolitiker fordern Auszugstermin,asyl mit befristung billstedt lokalpolitiker fordern auszugstermin,FBT,HAMBURG AKTUELL; S. 28,131,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Asyl mit Befristung BILLSTEDT Lokalpolitiker fordern Auszugstermin.PDF,Asyl mit Befristung BILLSTEDT Lokalpolitiker fordern Auszugstermin.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,3a5b4478bbdd8f2b3b52270be46bbc08448e4d6a,yes,
1a5b9727a01babbf71577627335972ac5cf1e003,2013-02-28,28. Februar 2013 Donnerstag,2013,2013-02,Rheinische Post,rheinische post,Ausländer: Caniceus warnt vor Vorbehalten,ausländer caniceus warnt vor vorbehalten,,,213,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Ausländer_ Caniceus warnt vor Vorbehalten.PDF,Ausländer_ Caniceus warnt vor Vorbehalten.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,7ed508962969b6b40a0e6b74b633a1c98dc61fdd,yes,
468ec72b22950cf9f800438726756bc1947b2750,2013-02-27,Mittwoch 27. Februar 2013,2013,2013-02,"taz, die tageszeitung",taz die tageszeitung,Besser kann man den Ort nicht nutzen,besser kann man den ort nicht nutzen,Patricia Hecht,BERLIN AKTUELL; S. 21,273,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Besser kann man den Ort nicht nutzen.PDF,Besser kann man den Ort nicht nutzen.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,dd33a972f4fc995eb0ecd2ecde06e5cf84fd099e,yes,
4098de5f224abefd319f064ad531c70eaece4af0,2013-02-04,Montag 04. Februar 2013,2013,2013-02,"taz, die tageszeitung",taz die tageszeitung,"Das Ende der Diskretion; MIGRATION Homosexuelle werden nicht mehr mit der Aufforderung abgeschoben, in",das ende der diskretion migration homosexuelle werden nicht mehr mit der aufforderung abgeschoben in,PAUL WRUSCH,INLAND; S. 07,559,de,news,2013-02,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Das Ende der Diskretion MIGRATION Homosexuelle werden nicht mehr mit der Aufforderung abgeschoben, i.PDF","Das Ende der Diskretion MIGRATION Homosexuelle werden nicht mehr mit der Aufforderung abgeschoben, i.PDF",2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,79df99fb15d99ba3b3d4b392b6d2db9f7e5c8297,yes,
b806751fecc5dffbe94a7158ab8ab144270adbcb,2013-02-24,Sonntag 24. Februar 2013,2013,2013-02,Der Tagesspiegel,der tagesspiegel,"Das Rascheln der Grasmücke; Neun Jahre verbrachte Richard Wagner in Zürich. In der Villa ""Asyl"" fand er",das rascheln der grasmücke neun jahre verbrachte richard wagner in zürich in der villa asyl fand er,Hella Kaiser,REISE; S. 1; Ausg. 21612,1365,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Das Rascheln der Grasmücke Neun Jahre verbrachte Richard Wagner in Zürich. In der Villa _Asyl_ fand.PDF,Das Rascheln der Grasmücke Neun Jahre verbrachte Richard Wagner in Zürich. In der Villa _Asyl_ fand.PDF,2013-02(71).ZIP,keep,keep,regional_variant,regional_variant,regional_variant,variant_002,main_corpus_v1,2013-02,,f4bb103a923a110e72477f09735f0acffd9fb0b5,yes,Representative kept for variant_002.
6944becaed60604d9f7d699b2e5f3d6649408c0f,2013-02-24,Sonntag 24. Februar 2013,2013,2013-02,Der Tagesspiegel,der tagesspiegel,Das Rascheln der Grasmücke,das rascheln der grasmücke,,REISE; S. 2; Ausg. 21612,1296,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Das Rascheln der Grasmücke.PDF,Das Rascheln der Grasmücke.PDF,2013-02(71).ZIP,excluded_regional_variant,drop,regional_variant,regional_variant,regional_variant,variant_002,main_corpus_v1,2013-02,,e0b86a456b7c80bcfe0f287408f558df5973c5c1,yes,Dropped in favor of representative file: Das Rascheln der Grasmücke Neun Jahre verbrachte Richard Wagner in Zürich. In der Villa _Asyl_ fand.PDF (variant_002).
7da5125decad4a63f014569b9e69b9b875e17411,2013-02-05,Dienstag 5. Februar 2013,2013,2013-02,Die Welt,die welt,Der Anfang ist gemacht,der anfang ist gemacht,Stefan Von Borstel,WIRTSCHAFT; Kommentar; S. 9; Ausg. 30,367,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Der Anfang ist gemacht.PDF,Der Anfang ist gemacht.PDF,2013-02(71).ZIP,excluded_other,drop,commentary_noncore,commentary_noncore,unique,,main_corpus_v1,2013-02,,6cadd50791bae07215d632b16a59c2d0242f2e7e,yes,
f8c3706f2a0d061ead6603e18cf15db51108a894,2013-02-27,Mittwoch 27. Februar 2013,2013,2013-02,Der Tagesspiegel,der tagesspiegel,Der Protest rollt weiter; Seit Herbst demonstrieren Flüchtlinge in Kreuzberg gegen Asylbedingungen. Jetzt sind,der protest rollt weiter seit herbst demonstrieren flüchtlinge in kreuzberg gegen asylbedingungen jetzt sind,Daniela Martens,BERLIN; S. 10; Ausg. 21615,480,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Der Protest rollt weiter Seit Herbst demonstrieren Flüchtlinge in Kreuzberg gegen Asylbedingungen. J.PDF,Der Protest rollt weiter Seit Herbst demonstrieren Flüchtlinge in Kreuzberg gegen Asylbedingungen. J.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,70d3d79e3dafda92b52a60a591225c0ddcc8a98c,yes,
eb8f60541882fb3522de5e13168c2b1f5438b355,2013-02-08,Freitag 8. Februar 2013,2013,2013-02,Südwest Presse,südwest presse,Deutsche Naturschützer reagieren gelassen,deutsche naturschützer reagieren gelassen,,Blick in die Welt; S. 8,311,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Deutsche Naturschützer reagieren gelassen.PDF,Deutsche Naturschützer reagieren gelassen.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,bf26c8ad9b5ad130fee3b008712927cbfca21c27,yes,
5e62087b8a822073e039f26a9d1b4d46720930bf,2013-02-09,Samstag 9. Februar 2013,2013,2013-02,Die Welt,die welt,Deutschland Kompakt Armut: Historiker Wehler kritisiert Kluft in der Gesellschaft ++ Niedersachsen : SPD und,deutschland kompakt armut historiker wehler kritisiert kluft in der gesellschaft  niedersachsen  spd und,,POLITIK; Kompakt; S. 5; Ausg. 34,536,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Deutschland Kompakt Armut_ Historiker Wehler kritisiert Kluft in der Gesellschaft ++ Niedersachsen _.PDF,Deutschland Kompakt Armut_ Historiker Wehler kritisiert Kluft in der Gesellschaft ++ Niedersachsen _.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,01f2e55de30c4c4d6a7763885f057e5849e7db83,yes,
df91d1fe8e27cc5fd2aa0ec541705c824524ec6d,2013-02-04,Montag 4. Februar 2013,2013,2013-02,Die Welt,die welt,Deutschland Kompakt; Familienleistungen: Regierungsstudie kritisiert Kristina Schröders Politik ++,deutschland kompakt familienleistungen regierungsstudie kritisiert kristina schröders politik,,POLITIK; Kompakt; S. 4; Ausg. 29,532,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Deutschland Kompakt Familienleistungen_ Regierungsstudie kritisiert Kristina Schröders Politik ++ Pl.PDF,Deutschland Kompakt Familienleistungen_ Regierungsstudie kritisiert Kristina Schröders Politik ++ Pl.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,88e15ce6b1a2d8d6a9b02de10a97f49b443bde30,yes,
ad032b7889624b99f3e3a0ce957f1ceb3971b715,2013-02-05,Dienstag 05. Februar 2013,2013,2013-02,"taz, die tageszeitung",taz die tageszeitung,"Deutschland? Nein danke!; ZUWANDERUNG Ärzte, Ingenieure, Pfleger: Der Fachkräftemangel ist groß, doch",deutschland nein danke zuwanderung ärzte ingenieure pfleger der fachkräftemangel ist gross doch,,SEITE 1; S. 01,157,de,news,2013-02,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Deutschland_ Nein danke! ZUWANDERUNG Ärzte, Ingenieure, Pfleger_ Der Fachkräftemangel ist groß, doch(2).PDF","Deutschland_ Nein danke! ZUWANDERUNG Ärzte, Ingenieure, Pfleger_ Der Fachkräftemangel ist groß, doch(2).PDF",2013-02(71).ZIP,excluded_duplicate_exact,drop,duplicate_exact,duplicate_exact,duplicate_exact,exact_001,main_corpus_v1,2013-02,,1c81725ba8faeb6789d5ec4c0ff6a02ce0f49d0e,yes,"Dropped in favor of representative file: Deutschland_ Nein danke! ZUWANDERUNG Ärzte, Ingenieure, Pfleger_ Der Fachkräftemangel ist groß, doch.PDF (exact_001)."
ad032b7889624b99f3e3a0ce957f1ceb3971b715,2013-02-05,Dienstag 05. Februar 2013,2013,2013-02,"taz, die tageszeitung",taz die tageszeitung,"Deutschland? Nein danke! ZUWANDERUNG Ärzte, Ingenieure, Pfleger: Der Fachkräftemangel ist groß, doch",deutschland nein danke zuwanderung ärzte ingenieure pfleger der fachkräftemangel ist gross doch,,SEITE 1; S. 01,157,de,news,2013-02,main_corpus,"C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Deutschland_ Nein danke! ZUWANDERUNG Ärzte, Ingenieure, Pfleger_ Der Fachkräftemangel ist groß, doch.PDF","Deutschland_ Nein danke! ZUWANDERUNG Ärzte, Ingenieure, Pfleger_ Der Fachkräftemangel ist groß, doch.PDF",2013-02(71).ZIP,keep,keep,duplicate_exact,duplicate_exact,duplicate_exact,exact_001,main_corpus_v1,2013-02,,1c81725ba8faeb6789d5ec4c0ff6a02ce0f49d0e,yes,Representative kept for exact_001.
02425b3c88ea353d6f4f7d768c7945cd8940c07e,2013-02-04,Montag 04. Februar 2013,2013,2013-02,Frankfurter Rundschau,frankfurter rundschau,Die Spur führt nach Deutschland; Attentäter von Ankara bat offenbar 2001 um Asyl,die spur führt nach deutschland attentäter von ankara bat offenbar 2001 um asyl,(AFP;dpa),POLITIK; S. 8,368,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Die Spur führt nach Deutschland Attentäter von Ankara bat offenbar 2001 um Asyl.PDF,Die Spur führt nach Deutschland Attentäter von Ankara bat offenbar 2001 um Asyl.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,9db5f9921ef24b88c6f36f6d3ca57438acd0273d,yes,
55533c33bb0bdec901d3df60ec4bf627af70555c,2013-02-04,Montag 4. Februar 2013,2013,2013-02,Berliner Zeitung,berliner zeitung,Die Spur führt nach Deutschland Attentäter von Ankara bat offenbar vergeblich um Asyl,die spur führt nach deutschland attentäter von ankara bat offenbar vergeblich um asyl,,POLITIK; S. 6; Ausg. 29,368,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Die Spur führt nach Deutschland Attentäter von Ankara bat offenbar vergeblich um Asyl.PDF,Die Spur führt nach Deutschland Attentäter von Ankara bat offenbar vergeblich um Asyl.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,4c8263f8eff1432bc8c7b988eeba8412b09d85a8,yes,
7af71040728d09103306e954228c1cb4948b70d8,2013-02-18,Montag 18. Februar 2013,2013,2013-02,Der Tagesspiegel,der tagesspiegel,Die Wandlung der Wandlitzer Sie waren gegen das Asylbewerberheim. Doch dann begrüßten sie die,die wandlung der wandlitzer sie waren gegen das asylbewerberheim doch dann begrüssten sie die,"Sandra Dassler, Wandlitz",BRANDENBURG; S. 13; Ausg. 21606,1072,de,news,2013-02,main_corpus,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2013-02\raw_unarchive\Die Wandlung der Wandlitzer Sie waren gegen das Asylbewerberheim. Doch dann begrüßten sie die Flücht.PDF,Die Wandlung der Wandlitzer Sie waren gegen das Asylbewerberheim. Doch dann begrüßten sie die Flücht.PDF,2013-02(71).ZIP,keep,keep,unique,unknown_or_missing,unique,,main_corpus_v1,2013-02,,6fb4b19c411335280aa8367a26527f5f4a9cbe5c,yes,
